athlete_id,exceptions,family_name,gender,given_name,name,npc,s,sb,sdms_id,sm,status
3a020026c66a5a33,"T, B",Tomita,M,Uchu,Uchu Tomita,JPN,S11,SB11,26537,SM11,C
fa2585d2693ccac8,"3, 5, 12, +",Toshino,M,Seiga,Seiga Toshino,JPN,S9,SB8,26539,SM9,R-2021
336d1bb6bcb6f22e,"1, 2, 4",Tsuboi,M,Kosuke,Kosuke Tsuboi,JPN,S8,SB8,55158,SM8,R-2027
662a165bbfcda20a,-,Tsuboi,M,Yuuki,Yuuki Tsuboi,JPN,S14,SB14,57687,SM14,R-2027
e4184ea3de366988,0,Tsugawa,M,Takuya,Takuya Tsugawa,JPN,S14,SB14,8677,SM14,C
f1913327a6006104,T,Tsujiuchi,F,Ayano,Ayano Tsujiuchi,JPN,S12,SB12,36463,SM12,R-2029
9d409d3cab1a3525,-,Uchida,M,Kyosuke,Kyosuke Uchida,JPN,S14,SB14,67049,SM14,N
637bc4bc705d9391,-,Uemura,M,Haruhi,Haruhi Uemura,JPN,S14,SB14,51556,SM14,C
4fc738ada9b74223,"12, +",Uezono,M,Onta,Onta Uezono,JPN,S10,SB9,51600,SM10,C
17b7c2e28213ad8b,"1, 3, 5",Utsugi,F,Mikuni,Mikuni Utsugi,JPN,S9,SB8,30293,SM9,C
89b01a050fa10913,0,Watanabe,F,Remi,Remi Watanabe,JPN,S14,SB14,17825,SM14,C
4e9fda38e5fbfe86,-,Watanabe,M,Takuto,Takuto Watanabe,JPN,S14,SB14,65775,SM14,R-2027
ed910c89ac7c2d90,"A, 12",Yamada,M,Ryuga,Ryuga Yamada,JPN,S6,SB5,63234,SM6,R-2027
6580f54a3f048284,0,Yamaguchi,M,Naohide,Naohide Yamaguchi,JPN,S14,SB14,41361,SM14,C
8bcef52141768d9d,"T, B",Yamamoto,M,Koji,Koji Yamamoto,JPN,S11,SB11,22600,SM11,C
12866fdbe1d8a307,-,Yamanaka,M,Yuki,Yuki Yamanaka,JPN,S14,SB14,24337,SM14,R-2027
243a9ccfdc20c381,"A, 3, 5, 12",Yasuda,M,Hotaka,Hotaka Yasuda,JPN,S7,SB6,30292,SM7,R-2030
79e7d65e0536d35b,-,Yoshino,M,Yuto,Yuto Yoshino,JPN,S14,SB14,35214,SM14,N
2298f95b36a862a7,"A, 12, +",Yui,F,Maori,Maori Yui,JPN,S5,SB5,30507,SM5,C
45675c60f68553c6,0,Afanasyev,M,Andrey,Andrey Afanasyev,KAZ,S12,SB12,21482,SM12,R-2029
c61f15ac9ce6fbd7,-,Alpamys,M,Amir,Amir Alpamys,KAZ,S14,SB14,69661,SM14,R-2028
1a052f1b7d414fdb,-,Beissekeyeva,F,Dilnaz,Dilnaz Beissekeyeva,KAZ,NE,NE,52027,NE,C
e622642b8c135d66,"A, 12, +",Bekenova,F,Ayazhan,Ayazhan Bekenova,KAZ,S10,SB9,52028,SM10,R-2025
8f43f62a6d0a5b7e,"A, Y, E, 7",Daliyev,M,Siyazbek,Siyazbek Daliyev,KAZ,S5,SB6,8926,SM5,C
79037d77dd5727ed,"A, 12, +",Dubinina,F,Alina,Alina Dubinina,KAZ,S8,SB8,17357,SM8,R-2027
4a17f700585ee60f,T,Dyussenbayev,M,Nurdaulet,Nurdaulet Dyussenbayev,KAZ,S11,SB11,67761,SM11,R-2030
590c14b9450f087e,"A, 12",Erman,M,Vladimir,Vladimir Erman,KAZ,S6,SB5,17353,SM6,C
7d6f18133f1f7e89,"A, E, 3, 5, 12",Gabidullina,F,Zulfiya,Zulfiya Gabidullina,KAZ,S4,SB3,14551,SM4,C
078adfdddb77aa8f,-,Kaliyeva,F,Adelya,Adelya Kaliyeva,KAZ,NE,NE,63455,NE,C
b74d7d83369268ed,"A, 3, 5, 12, +",Kassymbek,M,Bekassyl,Bekassyl Kassymbek,KAZ,S6,SB5,61396,SM6,R-2027
2ca54bc087051b79,"H, 8",Kenzhebek,M,Dias,Dias Kenzhebek,KAZ,S10,SB9,35200,SM10,C
6f09b7a2d7638695,8,Kinakh,M,Sergey,Sergey Kinakh,KAZ,NE,SB9,21004,NE,C
13d36bc402728d5d,"A, 12",Kulkayev,M,Aisultan,Aisultan Kulkayev,KAZ,S5,SB4,44343,SM5,C
5fbf1b137e20ae1f,"A, 3, 5, 12, +",Mochalkin,M,Stanislav,Stanislav Mochalkin,KAZ,S10,SB9,55366,SM10,C
0acd526f021c24b4,"T, B",Muratbekov,M,Amir,Amir Muratbekov,KAZ,S11,SB11,52031,SM11,C
903f86e29ee65514,"A, 12",Murzagaliyeva,F,Zarina,Zarina Murzagaliyeva,KAZ,S6,SB5,59351,SM6,R-2027
0da35fe3b35022c2,"1, 3, 5",Nametullayev,M,Yersultan,Yersultan Nametullayev,KAZ,S9,SB9,61390,SM9,R-2027
4c50caaaf79e9ed6,-,Pakhomov,M,Matvey,Matvey Pakhomov,KAZ,S12,SB12,67758,SM12,N
3feae95663bc2e59,"T, B",Potapov,M,Roman,Roman Potapov,KAZ,S11,SB11,35199,SM11,R-2030
e4133046c5bb5faa,"A, E, 3, 7",Rakhmanberdi,M,Saulet,Saulet Rakhmanberdi,KAZ,S7,SB7,52036,SM7,C
a175fab8d7f67e9f,"1, 2, 4, 9",Salimgereyev,M,Yerzhan,Yerzhan Salimgereyev,KAZ,S6,SB6,29540,SM6,C
1ce4d74ad5f635a0,"A, 1",Sariyev,M,Askhat,Askhat Sariyev,KAZ,S3,N/A,69547,N/A,R
c4428f599c374503,"A, 3, 5, 12",Sarsembayev,M,Maxat,Maxat Sarsembayev,KAZ,S4,SB3,55365,SM4,C
56b91be5d4def970,-,Sattarkul,M,Zhassulan,Zhassulan Sattarkul,KAZ,S9,,67760,,
8eb361be483883a3,T,Sinelnikova,F,Alina,Alina Sinelnikova,KAZ,S13,SB13,42637,SM13,R-2027
16e0f2962cf81628,"1, 3, 5",Skorzhevskaya,F,Polina,Polina Skorzhevskaya,KAZ,S9,SB9,59348,SM9,R-2028
7d3915e910e52ed3,0,Sovetkanov,M,Nurali,Nurali Sovetkanov,KAZ,S13,SB13,35156,SM13,R-2025
82baeae43fec066f,"A, 3, 5, 12",Turganbekov,M,Ali,Ali Turganbekov,KAZ,S5,SB4,61383,SM5,R-2028
53df9dcfb3119207,-,Volkov,M,Viktor,Viktor Volkov,KAZ,S13,SB13,63360,SM13,R-2027
ac930002ce230cc6,0,Zhumagali,M,Nurdaulet,Nurdaulet Zhumagali,KAZ,NE,NE,50818,NE,C
3fecfaf4c330cc09,"A, 3, 5, 12",Zvyagintseva,F,Natalya,Natalya Zvyagintseva,KAZ,S6,SB5,17354,SM6,C
438fafcdfb57f980,"12, +",Irungu,M,Mwangi,Mwangi Irungu,KEN,S8,SB7,36052,SM8,R
78e0e929186b976b,"1, 2, 4",Muchiri,M,Murage,Murage Muchiri,KEN,S9,SB8,36045,SM9,C
91266c14f7816877,-,Muriuki,F,Catherine Nyawira,Catherine Nyawira Muriuki,KEN,S10,,68804,,
6fb90fd57b1d4974,9,Ndale,M,Jackisaack,Jackisaack Ndale,KEN,S10,SB9,33865,SM10,R-2021
2815289723a9de5d,9,Ngahu,F,Consolata Waitherero,Consolata Waitherero Ngahu,KEN,S9,SB8,68799,SM9,C
12dc506d3b323a9e,"1, 2, 4",Salago,M,Duncan Azwere,Duncan Azwere Salago,KEN,S8,SB8,68805,SM8,C
ae94f83ac40ce95e,"A, 3, 5, 12, +",Wacuka,F,Ann,Ann Wacuka,KEN,S7,SB6,13836,SM7,C
7c13fa7be748353b,-,An,M,Sungbin,Sungbin An,KOR,S7,SB6,68763,SM7,N
bdbafc6aa09f7eda,-,Bang,M,Jacob Heungshik,Jacob Heungshik Bang,KOR,S14,,69731,,
12c9f03d6324eabe,0,Cho,M,Wonsang,Wonsang Cho,KOR,S14,SB14,14028,SM14,C
96a5a7df9a960a57,-,Choi,M,Ethan Hongryun,Ethan Hongryun Choi,KOR,S14,SB14,68461,SM14,R
95ad61b2eab582e7,-,Choi,M,Sungmin,Sungmin Choi,KOR,S14,SB14,51430,SM14,R-2023
12ccfdddcdaa3e88,"A, Y, E",Go,M,Deukheon,Deukheon Go,KOR,S2,N/A,64782,N/A,R
3c8ae58f8eb01bcc,T,Han,M,Dongho,Dongho Han,KOR,S12,SB12,12545,SM12,R-2019
60cc92bf4a8c4369,"1, 2, 4",Jang,M,Jongyoon,Jongyoon Jang,KOR,S8,SB8,35068,SM8,C
a2782c125add57ac,"A, 12, +",Jang,M,Kiseok,Kiseok Jang,KOR,S9,SB8,68919,SM9,R-2029
bba061e232bc9318,-,Jeon,M,Hyojin,Hyojin Jeon,KOR,S10,SB9,68920,SM10,N
db375f475989ff12,8,Jeon,M,Hyungwoo,Hyungwoo Jeon,KOR,S9,SB8,22770,SM9,R-2020
ea69a4f9ac6af470,"A, Y, E, 7, 12, +",Jeong,M,Bonggi,Bonggi Jeong,KOR,S5,SB3,61290,SM5,R
c93ca54678708868,"A, 3, 5, 12",Jo,M,Giseong,Giseong Jo,KOR,S4,SB3,19355,SM4,C
fcc5be5d33d435e3,0,Kang,F,Jungeun,Jungeun Kang,KOR,S14,SB14,22766,SM14,C
5f0fd7d4d02c1fcf,-,Kang,M,Sungho,Sungho Kang,KOR,S14,SB14,41992,SM14,R-2029
d33fa5b4935af354,-,Kim,F,Bangwool,Bangwool Kim,KOR,S12,SB12,63945,SM12,N
f99b83cab6e34087,-,Kim,M,Banseok,Banseok Kim,KOR,S14,SB14,26858,SM14,C
150ab577bcab59e1,-,Kim,M,Donghyeon,Donghyeon Kim,KOR,S14,SB14,29393,SM14,C
3f4a25e76e19c3f7,-,Kim,M,Hyeonseung,Hyeonseung Kim,KOR,S14,SB14,29574,SM14,C
0aa6f0aab8d4bddb,-,Kim,M,Jaehun,Jaehun Kim,KOR,S14,SB14,67824,SM14,R-2029
08826c09459fbe28,-,Kim,M,Jinheon,Jinheon Kim,KOR,S14,,67780,,
0a232edb491ed7f0,0,Kim,M,Kyeongbin,Kyeongbin Kim,KOR,S14,SB14,34933,SM14,C
d0f4df13b39fef42,8,Kim,M,Saehun,Saehun Kim,KOR,S9,SB8,22768,SM9,C
78caf4fff47ee863,-,Kim,M,Si Ham,Si Ham Kim,KOR,S10,SB9,63852,SM10,N
6e00b5a9923c1f10,-,Kim,M,Siwoo,Siwoo Kim,KOR,S14,SB14,67825,SM14,R-2027
fd614aaedf6a4c18,-,Kim,M,Soohyeong,Soohyeong Kim,KOR,S14,SB14,56879,SM14,R-2024
f70e643345eb696e,-,Kim,M,Taelin,Taelin Kim,KOR,S14,,70814,,
89aa641c249bad29,"A, 3, 5, 12, +",Kim,M,Yeongbin,Yeongbin Kim,KOR,S7,SB6,68846,SM7,R-2028
0fe34f2d676a5c42,-,Kim,M,Yunho,Yunho Kim,KOR,S14,SB14,68408,SM14,N
891d44ff18904b9d,-,Ko,M,Jungyup,Jungyup Ko,KOR,S14,SB14,68407,SM14,N
a7b54f7983d2cd4f,-,Ko,M,Junho,Junho Ko,KOR,S14,SB14,35073,SM14,C
e6758d9238b0d01d,"1, 2, 4, 12, +",Koh,M,Joonhyeok,Joonhyeok Koh,KOR,S6,SB6,21531,SM6,R-2029
db07495a6047e53d,-,Kook,M,Dongken,Dongken Kook,KOR,S14,SB14,41662,SM14,C
5effccbd666610cb,8,Kwon,M,Yonghwa,Yonghwa Kwon,KOR,S10,SB8,33878,SM10,C
feb4de4b654c2213,"3, 5, 12, +",Lee,M,Donggu,Donggu Lee,KOR,S7,SB6,4611,SM7,R
b906e8e1516c13da,0,Lee,M,Inkook,Inkook Lee,KOR,S14,SB14,16034,SM14,C
ee32af328ec7d850,-,Lee,M,Jong Gil,Jong Gil Lee,KOR,S14,SB14,61289,SM14,R-2027
313c963ef9e5af23,"*, 1, 4, 12, +",Lee,F,Jueun,Jueun Lee,KOR,S8,SB8,35081,SM8,R
07364186683fd8f5,"1, 2, 4",Lim,F,Eunyeong,Eunyeong Lim,KOR,S8,SB8,35067,SM8,C
46ce096d54568434,-,Lim,M,Hyeoksu,Hyeoksu Lim,KOR,S14,SB14,34400,SM14,R-2027
c23dffc1a1e88008,-,Moon,M,Seohwi,Seohwi Moon,KOR,S14,SB14,68409,SM14,N
1b6e4ef76c4c16a0,-,Noh,F,Hyewon,Hyewon Noh,KOR,S14,SB14,61228,SM14,C
649be520cc607d8a,-,Oh,M,Hyunsu,Hyunsu Oh,KOR,S10,,70483,,
12ff027dafb9e985,-,Park,M,Jihwan,Jihwan Park,KOR,S12,SB12,29308,SM12,R-2019
7edce78dc7eefc75,-,Park,M,Sangmin,Sangmin Park,KOR,S10,SB8,41955,SM10,N
8c2163189f426a87,-,Park,F,Sojin,Sojin Park,KOR,S14,SB14,68411,SM14,R
213fd45db1e325b5,"A, 12, +",Park,M,Suhan,Suhan Park,KOR,S8,SB7,40595,SM8,C
817eac8b406b6f56,-,Seong,F,Yuha,Yuha Seong,KOR,S5,SB4,69329,SM5,N
214bdfaa07ca3c3c,-,Shin,F,Hyewon,Hyewon Shin,KOR,S14,SB14,57745,SM14,R-2025
f9cb6f53123acbb3,"A, 12",Shin,M,Sangdeok,Sangdeok Shin,KOR,S6,SB5,68459,SM6,R-2028
a74a4f75bf297b74,-,Son,M,Jiwon,Jiwon Son,KOR,S14,SB14,65140,SM14,R-2026
bcb0dccc371f8a31,9,Yeum,M,Jundu,Jundu Yeum,KOR,S9,SB8,42464,SM9,C
dad5acf90a75992c,"A, 3, 5, 12, +",You,M,Changsung,Changsung You,KOR,S7,SB6,69720,SM7,R-2028
0bc708ded2a33514,-,Yun,F,Chaewoo,Chaewoo Yun,KOR,S5,SB4,67879,SM5,N
98a8d161779ddfbb,"3, 5, 12, +",Yun,M,Juhyun,Juhyun Yun,KOR,S10,SB9,63921,SM10,R-2027
984b45ff95585bf9,-,Abaev,M,Islam,Islam Abaev,KGZ,S7,,67734,,
f6a9f57a61a7f343,9,Duishonbekov,M,Kaniet,Kaniet Duishonbekov,KGZ,S10,SB9,63452,SM10,R
f2a1fe8332695128,"A, 12, +",Iusurova,F,Azaliia,Azaliia Iusurova,KGZ,S7,SB6,68035,SM7,R-2030
57ae6d0992b07ff7,-,Thonglone,M,Seng One,Seng One Thonglone,LAO,,SB8,69955,SM9,N
a3bcabce10547ab2,"H, 3, 5, 12, +",Kristaps,M,Jekabs,Jekabs Kristaps,LAT,S6,SB6,64093,SM6,R-2027
1ecf4d5f4e0e3b51,"A, 12, +",Ritikovs,M,Dmitrijs,Dmitrijs Ritikovs,LAT,S9,SB8,64094,SM9,R-2028
16a18c98470d7465,"A, 3, 4, 12, +",Semjonovs,M,Jurijs,Jurijs Semjonovs,LAT,S8,SB8,35823,SM8,R-2028
97d46f0685d2affd,"1, 3, 5, 12",Yassin,M,Abdallah,Abdallah Yassin,LBN,S6,SB4,69258,SM6,R-2029
e3a74b193eb139ef,9,Elmajie,M,Malek,Malek Elmajie,LBA,S9,SB8,26817,SM9,C
e3898a5a8a9d627d,"A, Y, E, 7, 8",Sheniba,M,Abdarhaman,Abdarhaman Sheniba,LBA,S4,SB4,54646,SM4,R-2026
44a1b576bdd0d88c,-,Bajarunas,M,Kernius,Kernius Bajarunas,LTU,NE,NE,68938,NE,C
0e4810f5f4b09b77,12,Cepaviciute,F,Gabriele,Gabriele Cepaviciute,LTU,S5,SB4,36133,SM5,R
4b6c5659398c256b,"3, 5",Davis,M,Markas Danielius,Markas Danielius Davis,LTU,S10,SB9,65644,SM10,R-2028
d2bb051e61d40191,"A, 12, +",Juodisius,M,Mantas,Mantas Juodisius,LTU,S6,SB4,20355,SM6,R-2027
7e4c024a2a1463f7,8,Kazlauskyte,F,Ieva,Ieva Kazlauskyte,LTU,S10,SB9,44004,SM10,R-2029
9102d596aa4d0683,"T, B",Matakas,M,Edgaras,Edgaras Matakas,LTU,S11,SB11,22682,SM11,C
82898c853c3b99bd,"3, 5",Mazeika,M,Marius,Marius Mazeika,LTU,S10,SB9,53795,SM10,R-2027
b31b6e96eccfd7e8,"T, B",Zvirblis,M,Simonas,Simonas Zvirblis,LTU,S11,SB11,53794,SM11,R-2027
8a8593b81ed56ae2,-,Cheong,M,Chon Hou,Chon Hou Cheong,MAC,S14,SB14,66407,SM14,N
2a768ddbd891307e,0,Choi,M,Chi Hou,Chi Hou Choi,MAC,S14,SB14,35662,SM14,C
5606772910bcaf42,0,Sou,M,Chi Ngai,Chi Ngai Sou,MAC,S14,SB14,35776,SM14,C
0897eaf08e33b921,-,Wong,M,Kin,Kin Wong,MAC,S14,SB14,70441,SM14,N
a65dcdd98b9ab51a,0,Abdullah,M,Mohd Adib Iqbal,Mohd Adib Iqbal Abdullah,MAS,S14,SB14,35891,SM14,C
735b40975836d1b5,-,Abdullah,M,Saiful Rizal,Saiful Rizal Abdullah,MAS,S14,SB14,63991,SM14,R-2027
e3defd8da763918b,"A, 12, +",Abdullah,M,Shahafiq,Shahafiq Abdullah,MAS,S8,SB7,63951,SM8,R-2027
1e83725392c86601,-,Bin Nazrey,M,Wahyu Eqwal,Wahyu Eqwal Bin Nazrey,MAS,S5,SB5,68047,SM5,N
4b645145fd9b4b28,-,Binti Razman,F,Asyiil Raziin,Asyiil Raziin Binti Razman,MAS,S14,SB14,68050,SM14,N
47e6bcffbd26e3a2,"3, 5",Cheong,F,Elysha Hui Yin,Elysha Hui Yin Cheong,MAS,S10,SB9,68052,SM10,R-2031
6cbbb20bd15907b4,-,Imam Basori,M,Duran Yaspi,Duran Yaspi Imam Basori,MAS,S14,SB14,57338,SM14,C
fc6c129e4b818689,-,Khoo,M,Ethan Yin Jun,Ethan Yin Jun Khoo,MAS,S14,SB14,42501,SM14,C
04eb54f298f2cb2b,"A, Y, E, 7, 12, +",Larry,F,Brenda Anellia,Brenda Anellia Larry,MAS,S4,SB4,42286,SM4,C
667de024ca67879a,-,Lau,M,Sze Kai Bryan,Sze Kai Bryan Lau,MAS,S14,SB14,54394,SM14,C
d6d1c68ce3552d78,"1, 2, 4",Lim,F,Carmen,Carmen Lim,MAS,S8,SB8,29625,SM8,C
90c2dc384aa7ec8a,"3, 5, 12, +",Mohammad,M,Abd Halim,Abd Halim Mohammad,MAS,S9,SB8,42495,SM8,R
8f963b1912630812,-,Mohd Azmi,M,Muhammad Zhafri Adam,Muhammad Zhafri Adam Mohd Azmi,MAS,S14,SB14,57337,SM14,R-2026
fc980eaaff8906d7,-,Muhammad Redzuan,M,Muhammad Imaan Aiman,Muhammad Imaan Aiman Muhammad Redzuan,MAS,S14,SB14,44093,SM14,R
fd5bf78e7bf85cf6,H,Nik Rafizal,M,Nik Muhammad Joe Asyraff,Nik Muhammad Joe Asyraff Nik Rafizal,MAS,S14,SB14,57340,SM14,R-2027
c69e6074ef503b17,"1, 3, 5",Ong,F,Jia Xuan,Jia Xuan Ong,MAS,S9,SB9,51959,SM9,R-2023
fec63df1ff3c98dc,"1, 3, 5",Rusmadi,M,Rusdianto,Rusdianto Rusmadi,MAS,S8,SB8,49977,SM8,C
a9d0999762f3af92,-,Suhaimi,M,Muhammad Safwan,Muhammad Safwan Suhaimi,MAS,S9,SB9,69584,SM9,N
c6dc39163a9bcc17,-,Voo,F,Sharlinie Valerie Wen Qin,Sharlinie Valerie Wen Qin Voo,MAS,S6,SB6,68049,SM6,N
0911222000994aba,"A, 12",Zulkafli,M,Muhammad Nur Syaiful,Muhammad Nur Syaiful Zulkafli,MAS,S5,SB4,33355,SM5,C
228ffdeaa9ebe91a,-,Rizhan,M,Mohamed,Mohamed Rizhan,MDV,S10,SB9,67701,SM10,N
ec4315ea9c08c784,-,Scicluna,F,Faith,Faith Scicluna,MLT,NE,NE,60171,NE,C
9e5adda7cffb9cfc,-,Abarca Cruz,M,Marcos Eduardo,Marcos Eduardo Abarca Cruz,MEX,S6,SB5,53617,SM6,N
926a587493f4dedf,"A, E, 7",Aceves Perez,F,Haidee Viviana,Haidee Viviana Aceves Perez,MEX,S2,N/A,8378,N/A,C
69f352911fe01a87,-,Aguilar Canche,M,Arath Emiliano,Arath Emiliano Aguilar Canche,MEX,S10,SB9,40971,SM10,N
ae92ada1df40787d,-,Aguilar Hernandez,F,Zoe Pamela,Zoe Pamela Aguilar Hernandez,MEX,S8,SB8,62207,SM8,N
83aba0203335099d,-,Aguilar Lopez,M,Maximiliano,Maximiliano Aguilar Lopez,MEX,S10,SB9,40964,SM10,N
2e822c482232bb55,-,Aguilar Lopez,M,Steffano,Steffano Aguilar Lopez,MEX,S8,SB7,40924,SM8,N
c4f6e2022088b98a,-,Albores Sanchez,M,Emanuel,Emanuel Albores Sanchez,MEX,S6,,70203,,
3d2472ef3f41b1eb,"T, B",Alcazar Figueroa,F,Matilde Estefania,Matilde Estefania Alcazar Figueroa,MEX,S11,SB11,9163,SM11,C
02e4fe43eea4ff7e,-,Andrade Robles,F,Victoria Guadalupe,Victoria Guadalupe Andrade Robles,MEX,S4,SB3,69213,SM4,N
e688a751f7c0e3a8,-,Arechiga Valadez,F,Yareli Anilec,Yareli Anilec Arechiga Valadez,MEX,S10,SB9,65526,SM10,N
20aaf55822d560db,-,Arias Contreras,M,Mauricio Javier,Mauricio Javier Arias Contreras,MEX,S8,SB7,60541,SM8,N
52a7eed48c714c2a,-,Arreola Diaz,M,Andrea,Andrea Arreola Diaz,MEX,S10,,70850,,
68d78f7949f9bf47,"A, 3, 5, 12",Arteaga Perez,M,Aldo Gael,Aldo Gael Arteaga Perez,MEX,S5,SB4,52440,SM5,R-2027
1aa650f7885b522d,-,Avila Trujillo,F,Melani Yamileth,Melani Yamileth Avila Trujillo,MEX,S9,SB8,69017,SM9,N
fe73db1c45fba4a6,-,Baeza Kanter,F,Marion,Marion Baeza Kanter,MEX,S6,,63484,,
bfb883e932aedba5,-,Balleza Garcia,F,Maria Jaslyn,Maria Jaslyn Balleza Garcia,MEX,S7,SB7,56607,SM7,N
71f3d8add1150269,"A, Y, E, 3, 5, 12",Barajas Garcia,M,Juan Alonso,Juan Alonso Barajas Garcia,MEX,S4,SB4,53207,SM4,R-2025
53534eecf0a84ddf,-,Barajas Lares,F,Fernanda Guadalupe,Fernanda Guadalupe Barajas Lares,MEX,S5,SB4,60260,SM5,N
d3964e2da52e0597,-,Barcenas Solis,M,Milan Nataniel,Milan Nataniel Barcenas Solis,MEX,S10,SB9,56592,SM10,N
4814e4d3e40a81a4,-,Bedolla Gonzalez,F,Anayatzi Itzel,Anayatzi Itzel Bedolla Gonzalez,MEX,S14,SB14,65402,SM14,N
aaddf64582201e91,-,Bejar Mejia,M,Javier,Javier Bejar Mejia,MEX,S5,SB5,52392,SM5,N
5fff07ef780ef203,-,Bellino Perez,F,Miriam,Miriam Bellino Perez,MEX,S6,SB6,60259,SM6,N
cfb8f1f4365fe6a8,-,Borralles de La Torre,F,Celeste Guadalupe,Celeste Guadalupe Borralles de La Torre,MEX,S10,,70138,,
c3740ed67f73ded2,-,Borrego Lechuga,M,Jesus Gilberto,Jesus Gilberto Borrego Lechuga,MEX,S8,SB7,53695,SM8,N
5dc2f2a7948d0029,T,Botello Cuevas,F,Julieta,Julieta Botello Cuevas,MEX,S12,SB12,60437,SM12,R-2026
3425c20e5545aa81,"A, 1, 2, 4, 12, +",Bravo Gonzalez,F,Karla Francesca,Karla Francesca Bravo Gonzalez,MEX,S6,SB6,20270,SM6,C
3dfdaaa689c1343b,-,Buendia Rojas,M,Fernando Guadalupe,Fernando Guadalupe Buendia Rojas,MEX,S8,SB8,59429,SM8,N
01249d04ec7f7269,-,Calderon Gonzalez,M,Alan Emilio,Alan Emilio Calderon Gonzalez,MEX,NE,NE,31839,NE,R
f3e8f9bb81c1640f,"A, Y, E, 3, 5, 12, +",Camacho,M,Angel De Jesus,Angel De Jesus Camacho,MEX,S4,SB3,40788,SM4,C
3358018268cd8fd4,-,Campos Camarena,M,Alan Mauricio,Alan Mauricio Campos Camarena,MEX,S8,SB7,60428,SM8,N
934f42ab07f53095,-,Cano Torres,M,Luis Antonio,Luis Antonio Cano Torres,MEX,S8,SB8,57254,SM8,N
d1ae6d3ad1b927ea,"A, 12",Carapia Pelkastre,F,Jessica Danae,Jessica Danae Carapia Pelkastre,MEX,S7,SB6,31804,SM7,C
c87f05ebe24a3728,"T, B",Cardenas Hernandez,M,Emiliano,Emiliano Cardenas Hernandez,MEX,S11,SB11,49744,SM11,C
c0c3946214d2bc83,"A, 12",Carreon,F,Victorya,Victorya Carreon,MEX,S7,SB6,62235,SM7,R-2026
cb7ba7c204fbb466,-,Casas Rea,M,Juan Alejandro,Juan Alejandro Casas Rea,MEX,S3,SB2,69214,SM3,N
f350f7c9d564c348,"A, 12",Castan Gomez,M,Angel De Jesus,Angel De Jesus Castan Gomez,MEX,S6,SB5,29481,SM6,C
86bb4bd440c767c7,-,Castillejos Legorreta,F,Jade Noemi,Jade Noemi Castillejos Legorreta,MEX,S6,SB6,55021,SM6,N
eafb64a8d751976f,-,Castillo Sanchez,M,Jonathan,Jonathan Castillo Sanchez,MEX,S10,SB5,69901,SM6,N
de4d588d7fd8e686,"A, 1, 2, 4, 12",Castorena Velez,M,Jose Arnulfo,Jose Arnulfo Castorena Velez,MEX,S4,SB2,3520,SM3,C
e8e9b004f7df996f,"A, 3, 5, 12",Castro Resendiz,M,Oscar Gerardo,Oscar Gerardo Castro Resendiz,MEX,S5,SB4,15145,SM5,C
990d8ad5e03b538a,9,Cazares,M,Fabian,Fabian Cazares,MEX,S10,SB9,53616,SM10,R-2026
d484f70bc7820959,-,Cespedes Maldonado,M,Luis Mario,Luis Mario Cespedes Maldonado,MEX,S2,SB2,53696,SM2,N
3a2dc2a3ea3bfacc,"A, E, 7, 12, +",Chavez Aguilera,M,Daniel,Daniel Chavez Aguilera,MEX,S3,SB3,52690,SM3,R-2025
43fab65c2e8afc02,"*, 12, +",Chavez Garcia,F,Carmen Paola,Carmen Paola Chavez Garcia,MEX,S9,SB8,21110,SM9,R
472ebe3523bba024,-,Colunga de La Cerda,F,Karen Lizeth,Karen Lizeth Colunga de La Cerda,MEX,S7,SB6,49362,SM7,N
44dd0945c99aed59,"A, 3, 5, 12, +",Corrales Miranda,M,Ivan Rodrigo,Ivan Rodrigo Corrales Miranda,MEX,S7,SB6,62210,SM7,R-2029
13babe1d27f4c41f,-,Cortes Luna,F,Evelyn Judith,Evelyn Judith Cortes Luna,MEX,S5,SB4,60431,SM5,N
b925ffc480906c42,-,Coutino Serrano,M,Wilberth Fabian,Wilberth Fabian Coutino Serrano,MEX,S9,,69296,,
f7d28713fd2908d8,-,Cruz Pacheco,F,Adriana Lucia,Adriana Lucia Cruz Pacheco,MEX,S6,SB6,52486,SM6,N
177ad705171cfb9e,-,de La Torre Castellanos,F,Aimee,Aimee de La Torre Castellanos,MEX,S10,SB9,49880,SM10,N
26838b2c0cedee95,"T, B",Delgado Vazquez,M,Tadeo Misael,Tadeo Misael Delgado Vazquez,MEX,S11,SB11,54864,SM11,C
f2f589eddac7dfa4,-,Diaz Infante Ibanez,M,Alejandro,Alejandro Diaz Infante Ibanez,MEX,S8,SB8,53076,SM8,N
a357df29891bffa7,"*, 12, +",Domingo Bello,F,Karina,Karina Domingo Bello,MEX,S6,SB6,8383,SM6,R
c2a5d243188d4cf8,"A, 12",Dominguez Aguilar,M,Jesus Gilberto,Jesus Gilberto Dominguez Aguilar,MEX,S4,SB3,40914,SM4,R-2025
36a06924098d15f5,-,Dominguez Albor,M,Moises,Moises Dominguez Albor,MEX,S5,SB4,55020,SM5,N
67b1bb804254884b,-,Dominguez Sanchez,M,Vicente Alonzo,Vicente Alonzo Dominguez Sanchez,MEX,S9,SB8,69161,SM9,N
1348b5de613315a6,-,Duran Pacheco,M,Anderson Axel,Anderson Axel Duran Pacheco,MEX,S8,SB7,60263,SM8,N
