athlete_id,exceptions,family_name,gender,given_name,name,npc,s,sb,sdms_id,season,season_label,sm,status
6ea7ace595c163cb,-,Park,M,Jihwan,Jihwan Park,KOR,S12,SB12,29308,S25,Summer Season 2025,SM12,R-2019
297aa77b5de4aa97,-,Park,M,Sangmin,Sangmin Park,KOR,S10,SB8,41955,S25,Summer Season 2025,SM10,N
d7c969e7759e5a28,"A, 12, +",Park,M,Suhan,Suhan Park,KOR,S8,SB7,40595,S25,Summer Season 2025,SM8,C
20862f886281ff13,-,Shin,F,Hyewon,Hyewon Shin,KOR,S14,SB14,57745,S25,Summer Season 2025,SM14,R-2025
8905e32d9199f0a3,-,Son,M,Jiwon,Jiwon Son,KOR,S14,SB14,65140,S25,Summer Season 2025,SM14,R-2026
820eb03f20ab267f,9,Yeum,M,Jundu,Jundu Yeum,KOR,S9,SB8,42464,S25,Summer Season 2025,SM9,C
a1ecfe79f8f55d96,-,Yun,F,Chaewoo,Chaewoo Yun,KOR,S5,SB4,67879,S25,Summer Season 2025,SM5,N
744b5288eafc71a9,"3, 5, 12, +",Yun,M,Juhyun,Juhyun Yun,KOR,S10,SB9,63921,S25,Summer Season 2025,SM10,R-2027
00decd49adadac28,-,Abaev,M,Islam,Islam Abaev,KGZ,S7,,67734,S25,Summer Season 2025,,
df55f857423397f4,9,Duishonbekov,M,Kaniet,Kaniet Duishonbekov,KGZ,S10,SB9,63452,S25,Summer Season 2025,SM10,R
0a60193562030c5c,"A, 12, +",Iusurova,F,Azaliia,Azaliia Iusurova,KGZ,S7,SB6,68035,S25,Summer Season 2025,SM7,R-2030
31c59a1ed661deb6,-,Karaev,M,Kairat,Kairat Karaev,KGZ,S5,,63453,S25,Summer Season 2025,,
922d003fe824bf6d,-,Maktybaev,M,Murat,Murat Maktybaev,KGZ,S6,,63451,S25,Summer Season 2025,,
e344093c43bcafb5,"T, B",Rak,F,Nadezhda,Nadezhda Rak,KGZ,S11,SB11,52478,S25,Summer Season 2025,SM11,R-2026
3634cad2af45c6c8,"3, 5, 12, +",Shelike,M,Daniel,Daniel Shelike,KGZ,S8,SB8,60296,S25,Summer Season 2025,SM8,R-2026
670d51167a3e3b78,"1, 3, 5",Keovilay,M,Sommik,Sommik Keovilay,LAO,S9,SB8,44552,S25,Summer Season 2025,SM9,C
1857356067719a68,8,Norkham,M,Olam,Olam Norkham,LAO,S9,SB8,38925,S25,Summer Season 2025,SM9,C
4ca19a0a14f88cca,"H, 3, 5, 12, +",Kristaps,M,Jekabs,Jekabs Kristaps,LAT,S6,SB6,64093,S25,Summer Season 2025,SM6,R-2027
a051f8d56ca85aa7,"A, 12, +",Ritikovs,M,Dmitrijs,Dmitrijs Ritikovs,LAT,S9,SB8,64094,S25,Summer Season 2025,SM9,R-2028
8542a34981345b98,"A, 3, 4, 12, +",Semjonovs,M,Jurijs,Jurijs Semjonovs,LAT,S8,SB8,35823,S25,Summer Season 2025,SM8,R-2028
57cad171f2d348b7,"A, Y, E, 7, 8",Sheniba,M,Abdarhaman,Abdarhaman Sheniba,LBA,S4,SB4,54646,S25,Summer Season 2025,SM4,R-2026
14b2fa00603f33b8,12,Cepaviciute,F,Gabriele,Gabriele Cepaviciute,LTU,S5,SB4,36133,S25,Summer Season 2025,SM5,R
5a5e5a471e96e9cb,"1, 3, 5",Ciapas,M,Pijus,Pijus Ciapas,LTU,S9,SB9,53668,S25,Summer Season 2025,SM9,R-2026
b3608ee0970ab9d4,"3, 5",Davis,M,Markas Danielius,Markas Danielius Davis,LTU,S10,SB9,65644,S25,Summer Season 2025,SM10,R-2028
fbf86dfc022b5443,T,Gutnikaite,F,Ula,Ula Gutnikaite,LTU,S13,SB13,65599,S25,Summer Season 2025,SM13,R-2027
a951770e27eaf9e0,"A, 12, +",Juodisius,M,Mantas,Mantas Juodisius,LTU,S6,SB4,20355,S25,Summer Season 2025,SM6,R-2027
be48d4dc41086753,8,Kazlauskyte,F,Ieva,Ieva Kazlauskyte,LTU,S10,SB9,44004,S25,Summer Season 2025,SM10,R-2029
0c8595063baa81f2,"T, B",Matakas,M,Edgaras,Edgaras Matakas,LTU,S11,SB11,22682,S25,Summer Season 2025,SM11,C
2c7d43396c5d92df,"3, 5",Mazeika,M,Marius,Marius Mazeika,LTU,S10,SB9,53795,S25,Summer Season 2025,SM10,R-2027
dcaca37472dcffe1,"A, 12",Pocius,M,Eimantas,Eimantas Pocius,LTU,S5,SB4,53925,S25,Summer Season 2025,SM5,R-2025
392cb8eb69f25a5b,"T, B",Vitkute,F,Smilte,Smilte Vitkute,LTU,S11,SB11,65598,S25,Summer Season 2025,SM11,R-2029
5a0d08e52ebf0e69,"T, B",Zvirblis,M,Simonas,Simonas Zvirblis,LTU,S11,SB11,53794,S25,Summer Season 2025,SM11,R-2027
1920033fc900c0df,"A, 3, 5, 12",Schwinninger,F,Sandra,Sandra Schwinninger,LUX,S7,SB7,34441,S25,Summer Season 2025,SM7,R-2026
57cc5624a2c18866,-,Chen,M,Yu Chia,Yu Chia Chen,MAC,S14,SB14,16424,S25,Summer Season 2025,SM14,C
6d13f7c7011f837e,0,Choi,M,Chi Hou,Chi Hou Choi,MAC,S14,SB14,35662,S25,Summer Season 2025,SM14,C
2fbff47ce03b06c5,0,Sou,M,Chi Ngai,Chi Ngai Sou,MAC,S14,SB14,35776,S25,Summer Season 2025,SM14,C
bc172a294ced0400,"12, +",Wong,F,Chi Ian,Chi Ian Wong,MAC,S7,SB7,35804,S25,Summer Season 2025,SM7,R-2026
42c664fabb5fee18,-,Mariamo,F,Omar Aly,Omar Aly Mariamo,MAD,S9 S9,,63607,S25,Summer Season 2025,,
8c02ff1d2cd5b20a,0,Abdullah,M,Mohd Adib Iqbal,Mohd Adib Iqbal Abdullah,MAS,S14,SB14,35891,S25,Summer Season 2025,SM14,C
2a1739e1cd209734,-,Abdullah,M,Saiful Rizal,Saiful Rizal Abdullah,MAS,S14,SB14,63991,S25,Summer Season 2025,SM14,R-2027
b060ba89246a75f0,"A, 12, +",Abdullah,M,Shahafiq,Shahafiq Abdullah,MAS,S8,SB7,63951,S25,Summer Season 2025,SM8,R-2027
8a14f078f6d39610,-,Bin Nazrey,M,Wahyu Eqwal,Wahyu Eqwal Bin Nazrey,MAS,S5,SB5,68047,S25,Summer Season 2025,SM5,N
182f88d8e94b9e38,-,Imam Basori,M,Duran Yaspi,Duran Yaspi Imam Basori,MAS,S14,SB14,57338,S25,Summer Season 2025,SM14,C
4f12391369630111,-,Khoo,M,Ethan Yin Jun,Ethan Yin Jun Khoo,MAS,S14,SB14,42501,S25,Summer Season 2025,SM14,C
93f1a626158cf791,"A, Y, E, 7, 12, +",Larry,F,Brenda Anellia,Brenda Anellia Larry,MAS,S4,SB4,42286,S25,Summer Season 2025,SM4,C
724165367b2ac62e,-,Lau,M,Sze Kai Bryan,Sze Kai Bryan Lau,MAS,S14,SB14,54394,S25,Summer Season 2025,SM14,C
35b19ae16236087c,"1, 2, 4",Lim,F,Carmen,Carmen Lim,MAS,S8,SB8,29625,S25,Summer Season 2025,SM8,C
60e3ab8334ee4716,"3, 5, 12, +",Mohammad,M,Abd Halim,Abd Halim Mohammad,MAS,S9,SB8,42495,S25,Summer Season 2025,SM8,R
ebf738bf13eadc99,-,Mohd Azmi,M,Muhammad Zhafri Adam,Muhammad Zhafri Adam Mohd Azmi,MAS,S14,SB14,57337,S25,Summer Season 2025,SM14,R-2026
73bf36a6fd49cb34,-,Muhammad Redzuan,M,Muhammad Imaan Aiman,Muhammad Imaan Aiman Muhammad Redzuan,MAS,S14,SB14,44093,S25,Summer Season 2025,SM14,R
be86a18f5251f096,H,Nik Rafizal,M,Nik Muhammad Joe Asyraff,Nik Muhammad Joe Asyraff Nik Rafizal,MAS,S14,SB14,57340,S25,Summer Season 2025,SM14,R-2027
6eacb7b24bf2703a,"1, 3, 5",Ong,F,Jia Xuan,Jia Xuan Ong,MAS,S9,SB9,51959,S25,Summer Season 2025,SM9,R-2023
25a633cf40efe606,"1, 3, 5",Rusmadi,M,Rusdianto,Rusdianto Rusmadi,MAS,S8,SB8,49977,S25,Summer Season 2025,SM8,C
20f8246cb114d5ee,-,Voo,F,Sharlinie Valerie Wen Qin,Sharlinie Valerie Wen Qin Voo,MAS,S6,SB6,68049,S25,Summer Season 2025,SM6,N
53625997c91b9b79,"A, 12",Zulkafli,M,Muhammad Nur Syaiful,Muhammad Nur Syaiful Zulkafli,MAS,S5,SB4,33355,S25,Summer Season 2025,SM5,C
7f01efbdabd3a990,-,Ahmed,M,Adam Aloof,Adam Aloof Ahmed,MDV,S10,SB9,62876,S25,Summer Season 2025,SM10,N
eed4eedbb0b2de34,-,Miruza,M,Ahmed Dhaai,Ahmed Dhaai Miruza,MDV,S10,SB9,65530,S25,Summer Season 2025,SM10,N
da6cfcd3e64e6bbb,-,Rizhan,M,Mohamed,Mohamed Rizhan,MDV,S10,SB9,67701,S25,Summer Season 2025,SM10,N
f1050dc48c751274,"A, 12",Kravchenko,F,Vladyslava,Vladyslava Kravchenko,MLT,S5,SB4,20531,S25,Summer Season 2025,SM5,C
3e8c0d356a3c2237,-,Scicluna,F,Faith,Faith Scicluna,MLT,NE,NE,60171,S25,Summer Season 2025,NE,C
85a9eeb799175bd1,"Y, 12, +",Theuma,F,Maja,Maja Theuma,MLT,S6,SB6,42717,S25,Summer Season 2025,SM6,C
2e9afca82fabf238,"A, E, 7",Aceves Perez,F,Haidee Viviana,Haidee Viviana Aceves Perez,MEX,S2,N/A,8378,S25,Summer Season 2025,N/A,C
8d25e82aae36af9a,-,Aguilar Hernandez,F,Zoe Pamela,Zoe Pamela Aguilar Hernandez,MEX,S8,SB8,62207,S25,Summer Season 2025,SM8,N
11ca619af2ef5f08,-,Aguilar Lopez,M,Maximiliano,Maximiliano Aguilar Lopez,MEX,S10,SB9,40964,S25,Summer Season 2025,SM10,N
8e6446e80e3e3cb7,-,Aguilar Lopez,M,Steffano,Steffano Aguilar Lopez,MEX,S8,SB7,40924,S25,Summer Season 2025,SM8,N
6e3148e0db4dd031,-,Aguilar Perez,M,Leonardo,Leonardo Aguilar Perez,MEX,S14,SB14,54901,S25,Summer Season 2025,SM14,R-2026
b8df04b81b924cf9,"A, 9",Aguillon Fuentes,M,Jesus Martin,Jesus Martin Aguillon Fuentes,MEX,S10,SB9,31788,S25,Summer Season 2025,SM10,R-2021
697b61469853a121,"T, B",Alcazar Figueroa,F,Matilde Estefania,Matilde Estefania Alcazar Figueroa,MEX,S11,SB11,9163,S25,Summer Season 2025,SM11,C
e21153fc332b4f02,-,Alvarado Alvarado,M,Alejandro De Jesus,Alejandro De Jesus Alvarado Alvarado,MEX,S14,SB14,36649,S25,Summer Season 2025,SM14,C
2eb62e555a76cabf,-,Arechiga Valadez,F,Yareli Anilec,Yareli Anilec Arechiga Valadez,MEX,S10,SB9,65526,S25,Summer Season 2025,SM10,N
4c7c37db21177ce0,-,Arias Contreras,M,Mauricio Javier,Mauricio Javier Arias Contreras,MEX,S8,SB7,60541,S25,Summer Season 2025,SM8,N
530177ba927faa2c,-,Armenta Frausto,M,Angel Mateo,Angel Mateo Armenta Frausto,MEX,S6,SB6,60436,S25,Summer Season 2025,SM6,N
f1181e12c356cc4d,"A, 3, 5, 12",Arteaga Perez,M,Aldo Gael,Aldo Gael Arteaga Perez,MEX,S5,SB4,52440,S25,Summer Season 2025,SM5,R-2027
5b6c0f92a0a3291e,"*, 4",Ayala Zarza,M,Juan Sebastian,Juan Sebastian Ayala Zarza,MEX,S10,NE,23452,S25,Summer Season 2025,NE,R-2018
d900a596e10fb4f3,-,Baeza Kanter,F,Marion,Marion Baeza Kanter,MEX,S6,,63484,S25,Summer Season 2025,,
7e8d184666419663,-,Balleza Garcia,F,Maria Jaslyn,Maria Jaslyn Balleza Garcia,MEX,S7,SB7,56607,S25,Summer Season 2025,SM7,N
65c094f91650078d,"A, Y, E, 3, 5, 12",Barajas Garcia,M,Juan Alonso,Juan Alonso Barajas Garcia,MEX,S4,SB4,53207,S25,Summer Season 2025,SM4,R-2025
f727d5981eb7051e,-,Barajas Lares,F,Fernanda Guadalupe,Fernanda Guadalupe Barajas Lares,MEX,S5,SB4,60260,S25,Summer Season 2025,SM5,N
c748eeca511d8769,-,Bedolla Gonzalez,F,Anayatzi Itzel,Anayatzi Itzel Bedolla Gonzalez,MEX,S14,SB14,65402,S25,Summer Season 2025,SM14,N
ac8519d692645674,-,Bejar Mejia,M,Javier,Javier Bejar Mejia,MEX,S5,SB5,52392,S25,Summer Season 2025,SM5,N
72b2cc9fb512c8a6,-,Bellino Perez,F,Miriam,Miriam Bellino Perez,MEX,S6,SB6,60259,S25,Summer Season 2025,SM6,N
e76b0c48d3a3748b,-,Borrego Lechuga,M,Jesus Gilberto,Jesus Gilberto Borrego Lechuga,MEX,S8,SB7,53695,S25,Summer Season 2025,SM8,N
d51aad9e1822268c,T,Botello Cuevas,F,Julieta,Julieta Botello Cuevas,MEX,S12,SB12,60437,S25,Summer Season 2025,SM12,R-2026
199a7ed2e3eacebf,"A, 1, 2, 4, 12, +",Bravo Gonzalez,F,Karla Francesca,Karla Francesca Bravo Gonzalez,MEX,S6,SB6,20270,S25,Summer Season 2025,SM6,C
7c84522f6822c358,-,Buendia Rojas,M,Fernando Guadalupe,Fernando Guadalupe Buendia Rojas,MEX,S8,SB8,59429,S25,Summer Season 2025,SM8,N
b2814dbf0428c5a2,"A, Y, E, 3, 5, 12, +",Camacho,M,Angel De Jesus,Angel De Jesus Camacho,MEX,S4,SB3,40788,S25,Summer Season 2025,SM4,C
aecbcaf163d026b1,-,Campos Camarena,M,Alan Mauricio,Alan Mauricio Campos Camarena,MEX,S8,SB7,60428,S25,Summer Season 2025,SM8,N
0863feb1da743aa7,-,Campos Trejo,F,Jade Anahi,Jade Anahi Campos Trejo,MEX,S5,SB5,56403,S25,Summer Season 2025,SM5,N
c021c1efc49a5930,"A, 12",Carapia Pelkastre,F,Jessica Danae,Jessica Danae Carapia Pelkastre,MEX,S7,SB6,31804,S25,Summer Season 2025,SM7,C
9a3a1ad16dc1bda6,"T, B",Cardenas Hernandez,M,Emiliano,Emiliano Cardenas Hernandez,MEX,S11,SB11,49744,S25,Summer Season 2025,SM11,C
4d94d80d33917099,"A, 12",Carreon,F,Victorya,Victorya Carreon,MEX,S7,SB6,62235,S25,Summer Season 2025,SM7,R-2026
858e92726c846e50,"A, 12",Castan Gomez,M,Angel De Jesus,Angel De Jesus Castan Gomez,MEX,S6,SB5,29481,S25,Summer Season 2025,SM6,C
640dc696834011fa,-,Castillejos Legorreta,F,Jade Noemi,Jade Noemi Castillejos Legorreta,MEX,S6,SB6,55021,S25,Summer Season 2025,SM6,N
2cf726089dd41067,-,Castillo Cordova,M,Julian,Julian Castillo Cordova,MEX,S14,SB14,54900,S25,Summer Season 2025,SM14,R-2026
f572beda117776c1,-,Castillo Ibanez,F,Zayra Cecilia,Zayra Cecilia Castillo Ibanez,MEX,S9,SB8,64217,S25,Summer Season 2025,SM9,N
0e96aff109bfbe1a,-,Castillo Lopez,F,Fernanda Marisol,Fernanda Marisol Castillo Lopez,MEX,S8,SB8,60262,S25,Summer Season 2025,SM8,N
6b53ee9c4e8581e8,"A, 1, 2, 4, 12",Castorena Velez,M,Jose Arnulfo,Jose Arnulfo Castorena Velez,MEX,S4,SB2,3520,S25,Summer Season 2025,SM3,C
def908ded4fe4abe,9,Cazares,M,Fabian,Fabian Cazares,MEX,S10,SB9,53616,S25,Summer Season 2025,SM10,R-2026
10c64e4b6c229625,-,Cervantes Manzano,M,Mateo Mizael,Mateo Mizael Cervantes Manzano,MEX,S9,SB8,63623,S25,Summer Season 2025,SM9,N
4b79c30e471574ca,-,Cespedes Maldonado,M,Luis Mario,Luis Mario Cespedes Maldonado,MEX,S2,SB2,53696,S25,Summer Season 2025,SM2,N
bc1ac6712f04539e,-,Chan Santos,M,Daniel Alexander,Daniel Alexander Chan Santos,MEX,S9,SB8,60561,S25,Summer Season 2025,SM10,N
12c95d252654f389,"A, E, 7, 12, +",Chavez Aguilera,M,Daniel,Daniel Chavez Aguilera,MEX,S3,SB3,52690,S25,Summer Season 2025,SM3,R-2025
c791215c91b97be5,"A, 3, 5, 12, +",Corrales Miranda,M,Ivan Rodrigo,Ivan Rodrigo Corrales Miranda,MEX,S7,SB6,62210,S25,Summer Season 2025,SM7,R-2029
5b6ef55e15df6c92,-,Cortes Luna,F,Evelyn Judith,Evelyn Judith Cortes Luna,MEX,S5,SB4,60431,S25,Summer Season 2025,SM5,N
1e7efce3b9b49605,"3, 5",Cristino Zapata,F,Stefanny Rubi,Stefanny Rubi Cristino Zapata,MEX,S10,SB9,8381,S25,Summer Season 2025,SM10,C
d4f559e7427c4f61,-,Cruz Pacheco,F,Adriana Lucia,Adriana Lucia Cruz Pacheco,MEX,S6,SB6,52486,S25,Summer Season 2025,SM6,N
71844371fbf83d8e,-,de La Torre Castellanos,F,Aimee,Aimee de La Torre Castellanos,MEX,S10,SB9,49880,S25,Summer Season 2025,SM10,N
dfa2c9c27c8d2c9f,"T, B",Delgado Vazquez,M,Tadeo Misael,Tadeo Misael Delgado Vazquez,MEX,S11,SB11,54864,S25,Summer Season 2025,SM11,C
fd4ea41e3a7fa7ea,-,Diaz Infante Ibanez,M,Alejandro,Alejandro Diaz Infante Ibanez,MEX,S8,SB8,53076,S25,Summer Season 2025,SM8,N
fded96072bd2972a,"A, 12",Dominguez Aguilar,M,Jesus Gilberto,Jesus Gilberto Dominguez Aguilar,MEX,S4,SB3,40914,S25,Summer Season 2025,SM4,R-2025
c3f1cae35012bef5,-,Dominguez Albor,M,Moises,Moises Dominguez Albor,MEX,S5,SB4,55020,S25,Summer Season 2025,SM5,N
17e38bf5c30e90da,-,Duran Pacheco,M,Anderson Axel,Anderson Axel Duran Pacheco,MEX,S8,SB7,60263,S25,Summer Season 2025,SM8,N
9691306259e778c8,-,Espina Quezada,F,Mayra Itzel Guadalupe,Mayra Itzel Guadalupe Espina Quezada,MEX,S5,SB4,66004,S25,Summer Season 2025,SM5,N
4b0be98436d7c1d3,"12, +",Espinosa Mata,F,Briana Naomy,Briana Naomy Espinosa Mata,MEX,S9,SB8,31754,S25,Summer Season 2025,SM9,R-2027
f86769d9ef422695,"1, 3, 5",Estrada Ramirez,M,Luis,Luis Estrada Ramirez,MEX,S9,SB9,59224,S25,Summer Season 2025,SM9,R-2026
21f1e2bd92b7f202,"A, 12, +",Flores Nunez,M,Luis Isaac,Luis Isaac Flores Nunez,MEX,S8,SB7,9171,S25,Summer Season 2025,SM8,R-2025
312d88b1c75eb761,-,Flores Velazquez,F,Stephane,Stephane Flores Velazquez,MEX,S14,SB14,54926,S25,Summer Season 2025,SM14,R-2026
5ad16a376ca98e7c,"A, Y, E, 7",Florida Gomez,F,Maria Fernanda,Maria Fernanda Florida Gomez,MEX,S3,N/A,33962,S25,Summer Season 2025,N/A,C
d03a069e1811fb68,-,Gallegos Rebolledo,F,Hannia,Hannia Gallegos Rebolledo,MEX,S6,SB6,65036,S25,Summer Season 2025,SM6,N
10bc41ad2bfa14d7,-,Garcia Rodriguez,M,Diego Emiliano,Diego Emiliano Garcia Rodriguez,MEX,S6,SB5,50573,S25,Summer Season 2025,SM6,N
3483db097893fb81,"12, +",Garcia Velazquez,F,Julia,Julia Garcia Velazquez,MEX,S6,SB6,53697,S25,Summer Season 2025,SM6,R-2026
469959ec2899f2ff,-,Gomez Sotelo,F,Ana del Rosario,Ana del Rosario Gomez Sotelo,MEX,S7,SB6,66591,S25,Summer Season 2025,SM7,N
fa6f3836abd4b29c,"12, +",Gonzalez Andrade,M,Diego Alexander,Diego Alexander Gonzalez Andrade,MEX,S8,SB8,39076,S25,Summer Season 2025,SM8,R-2026
5797ad521d553508,"A, 3, 5, 12, +",Gonzalez Chanes,F,Emilia Gabriela,Emilia Gabriela Gonzalez Chanes,MEX,S8,SB7,31815,S25,Summer Season 2025,SM8,R-2026
ecf83a2d84722039,"1, 3, 5",Gonzalez Gonzalez,F,Ximena,Ximena Gonzalez Gonzalez,MEX,S9,SB8,34025,S25,Summer Season 2025,SM9,R-2025
376c9da7a1be2ed9,"A, 9",Gonzalez Guemez,F,Natalia Nicole,Natalia Nicole Gonzalez Guemez,MEX,S8,SB7,31711,S25,Summer Season 2025,SM8,C
303a363fe09f881e,"A, Y, E, 7, 9",Gonzalez Ibarra,F,Leilani Itzel,Leilani Itzel Gonzalez Ibarra,MEX,S5,SB4,55886,S25,Summer Season 2025,SM5,R-2026
a885bfe57f1f6db7,"A, 12, +",Gonzalez Lopez,M,Cesar Jesus,Cesar Jesus Gonzalez Lopez,MEX,S8,SB7,49356,S25,Summer Season 2025,SM8,R-2025
5253c0f496390ed4,-,Gonzalez Vazquez,F,Monserrat Concepcion,Monserrat Concepcion Gonzalez Vazquez,MEX,S7,SB6,53297,S25,Summer Season 2025,SM7,N
fc196a1d1108a5a0,-,Granados Rodriguez,F,Karina Guadalupe,Karina Guadalupe Granados Rodriguez,MEX,S10,SB9,63573,S25,Summer Season 2025,SM10,N
ffd42ab8721a10d9,"T, B",Granillo Martin,F,Fernanda,Fernanda Granillo Martin,MEX,S11,SB11,55888,S25,Summer Season 2025,SM11,C
ee6d699ec1a834e8,"T, B",Guevara Flores,F,Nahomy del Carmen,Nahomy del Carmen Guevara Flores,MEX,S11,SB11,22718,S25,Summer Season 2025,SM11,C
12db38b0cbcc1a08,-,Guevara Montes,M,Nicolas,Nicolas Guevara Montes,MEX,S6,SB5,63482,S25,Summer Season 2025,SM6,N
b4488609ada1ff1d,-,Guevara Sanchez,F,Ivette Karina,Ivette Karina Guevara Sanchez,MEX,S10,SB9,63737,S25,Summer Season 2025,SM10,N
bae96ed9ebee0104,"12, +",Gutierrez Bermudez,M,Jesus Alberto,Jesus Alberto Gutierrez Bermudez,MEX,S6,SB6,49644,S25,Summer Season 2025,SM6,C
9e8d2c6572d4f40b,"12, +",Gutierrez Bermudez,M,Juan Jose,Juan Jose Gutierrez Bermudez,MEX,S6,SB6,31834,S25,Summer Season 2025,SM6,C
4b65c84068bdb1f9,"12, +",Gutierrez Bermudez,M,Raul,Raul Gutierrez Bermudez,MEX,S6,SB6,31836,S25,Summer Season 2025,SM6,C
6f466c5640bb6ee9,-,Gutierrez Leon,M,Angel Fernando,Angel Fernando Gutierrez Leon,MEX,S14,SB14,36055,S25,Summer Season 2025,SM14,C
3e4ecb1be5e3ce4b,-,Guzman Hernandez,M,Jose Angel,Jose Angel Guzman Hernandez,MEX,S14,SB14,52600,S25,Summer Season 2025,SM14,C
a9adb57297cd824f,-,Guzman Ortiz,M,Sebastian,Sebastian Guzman Ortiz,MEX,S10,SB9,49634,S25,Summer Season 2025,SM10,N
10a76271a841fa93,-,Guzman Sanchez,M,Julio Angel,Julio Angel Guzman Sanchez,MEX,S9,SB9,53210,S25,Summer Season 2025,SM9,N
b31ace5070707508,-,Hernandez Carmona,F,Rebeca,Rebeca Hernandez Carmona,MEX,S14,SB14,52601,S25,Summer Season 2025,SM14,C
6210c03bae5b2aab,-,Hernandez Cruz,M,Carlos Enrique,Carlos Enrique Hernandez Cruz,MEX,S14,SB14,60589,S25,Summer Season 2025,SM14,N
ccba2babc3686e36,"H, A, Y, E, 7",Hernandez Garcia,F,Yaretzi,Yaretzi Hernandez Garcia,MEX,S6,SB6,61086,S25,Summer Season 2025,SM6,R-2027
b40c9b7e916b8045,"A, 1, 2, 4, 12",Hernandez Gaspar,F,Virginia,Virginia Hernandez Gaspar,MEX,S4,SB3,3334,S25,Summer Season 2025,SM4,R
21fbf89b07502713,"1, 3, 5",Hernandez Gonzalez,M,Jonathan Joel,Jonathan Joel Hernandez Gonzalez,MEX,S9,SB8,53061,S25,Summer Season 2025,SM9,R-2027
8c991c3403e44ac4,"A, E, 3, 4, 12",Hernandez Hernandez,M,Jesus,Jesus Hernandez Hernandez,MEX,S4,SB3,23455,S25,Summer Season 2025,SM4,C
8c3590fecd714492,-,Hernandez Lopez,M,Gerardo,Gerardo Hernandez Lopez,MEX,S6,SB6,49526,S25,Summer Season 2025,SM6,N
48c4d4e153035d56,-,Hernandez Mendoza,M,Fernando,Fernando Hernandez Mendoza,MEX,S8,SB7,64218,S25,Summer Season 2025,SM8,N
4b7ee933fed9b414,"1, 3, 5",Hernandez Ramirez,M,Nestor,Nestor Hernandez Ramirez,MEX,S9,SB9,31761,S25,Summer Season 2025,SM9,C
79f9d8ea553e744d,"H, A, Y, E",Hernandez Torres,F,Karina Amayrany,Karina Amayrany Hernandez Torres,MEX,S5,N/A,15212,S25,Summer Season 2025,N/A,R-2026
e91f4b88bc31f608,-,Hernandez Zuniga,F,Geraldine,Geraldine Hernandez Zuniga,MEX,S8,SB7,63873,S25,Summer Season 2025,SM8,N
82bf2985f21eec93,-,Herrera Gonzalez,F,Valeria Angelina,Valeria Angelina Herrera Gonzalez,MEX,S5,SB4,57253,S25,Summer Season 2025,SM5,N
8d46dd21db8acfce,-,Hipolito Caamal,M,Angel Salvador,Angel Salvador Hipolito Caamal,MEX,S8,SB7,57530,S25,Summer Season 2025,SM8,N
b23650532cd78b8c,8,Hoil Matos,F,Shaday Nicole,Shaday Nicole Hoil Matos,MEX,S9,SB8,63430,S25,Summer Season 2025,SM9,R-2031
ea2946442b5358de,-,Ibarra Ponce,F,Layla Samantha,Layla Samantha Ibarra Ponce,MEX,S10,SB9,64186,S25,Summer Season 2025,SM10,N
add1a4d01e37bd65,"A, 12, +",Jimenez Garcia,F,Karen Lizeth,Karen Lizeth Jimenez Garcia,MEX,S7,SB6,55891,S25,Summer Season 2025,SM7,R-2025
8c4b9e855267a544,"3, 5",Jimenez Martinez,F,Diana Laura,Diana Laura Jimenez Martinez,MEX,S10,SB9,54946,S25,Summer Season 2025,SM10,R
e48b66a293b75a58,"A, 3, 5, 12, +",Jimenez Pinedo,F,Alma Valentina,Alma Valentina Jimenez Pinedo,MEX,S8,SB8,53114,S25,Summer Season 2025,SM8,R-2027
60018f921122573f,"H, A, 3, 5, 12",Jimenez Rios,M,Emmanuel,Emmanuel Jimenez Rios,MEX,S6,SB6,53363,S25,Summer Season 2025,SM6,R
712fdd60840b23d2,-,Larragoyti Paredes,F,Dussell Polleth,Dussell Polleth Larragoyti Paredes,MEX,S12,SB12,63625,S25,Summer Season 2025,SM12,N
4ae3d616bc371f2b,"A, 1, 3, 4, 12, +",Lasso Cardenas,F,Penelope,Penelope Lasso Cardenas,MEX,S6,SB6,62120,S25,Summer Season 2025,SM6,R-2029
a0190c44cd56459f,-,Lastra Padilla,M,Brian Jeksan,Brian Jeksan Lastra Padilla,MEX,S3,SB2,40982,S25,Summer Season 2025,SM3,N
38e144865e71e811,"T, B",Ledezma Delgado,M,Aldo Gael,Aldo Gael Ledezma Delgado,MEX,S11,SB11,63624,S25,Summer Season 2025,SM11,R-2029
ca7058cdbd024bb9,-,Leura Vazquez,M,Sammuel Ramses,Sammuel Ramses Leura Vazquez,MEX,S10,SB9,63872,S25,Summer Season 2025,SM10,N
b29b54c9a8a18271,"3, 5, 12, +",Llamas Rios,M,Diego Jair,Diego Jair Llamas Rios,MEX,S9,SB9,49745,S25,Summer Season 2025,SM9,R-2027
7970d41eca929378,-,Lopez Alfaro,M,Cesar Joab,Cesar Joab Lopez Alfaro,MEX,S6,SB6,56591,S25,Summer Season 2025,SM6,N
652c61cdab7026ba,"A, E",Lopez Cervantes,M,Jesus Rey,Jesus Rey Lopez Cervantes,MEX,S2,N/A,10598,S25,Summer Season 2025,N/A,C
9b29d402bbd5c19e,-,Lopez Coronado,M,Miguel Guadalupe,Miguel Guadalupe Lopez Coronado,MEX,S9,SB8,36624,S25,Summer Season 2025,SM9,N
